Year,Month,Month_Name,Monitoring_Station,City,Days_in_Month,AQI_Mean,AQI_Median,AQI_Min,AQI_Max,AQI_Std,PM2.5_Mean,PM10_Mean,NO₂_Mean,SO₂_Mean,CO_Mean,O₃_Mean,NH₃_Mean,Temp_Mean,Humidity_Mean,Wind_Speed_Mean,Rainfall_Total,Most_Common_Category,Days_Good,Days_Satisfactory,Days_Moderate,Days_Poor,Days_Very_Poor,Days_Severe
2023,7,July,Bawana,Delhi,31,90.4,84.8,31.9,142.3,28.0,31.9,137.5,36.3,18.3,0.9,45.2,184.9,29.2,75.2,4.0,134.7,Satisfactory,1,19,11,0,0,0
2023,7,July,DTU,Delhi,31,77.5,73.3,20.8,169.0,30.8,26.9,118.3,30.6,15.3,0.79,39.2,150.2,28.1,74.5,4.2,158.5,Satisfactory,3,19,6,0,0,3
2023,7,July,Dwarka,Delhi,31,81.3,79.5,37.8,128.7,22.6,27.2,125.8,32.6,16.9,0.84,40.5,156.8,27.4,75.6,3.8,190.9,Satisfactory,3,20,7,0,0,1
2023,7,July,ITO,Delhi,31,92.7,96.1,33.9,141.6,25.2,32.1,143.2,37.4,18.3,0.93,45.6,187.8,27.9,74.9,3.8,196.7,Satisfactory,2,17,12,0,0,0
2023,7,July,Jahangirpuri,Delhi,31,93.9,95.5,45.7,147.6,27.0,33.9,145.1,38.0,18.6,0.94,47.4,195.3,27.9,73.6,4.3,111.9,Satisfactory,2,16,13,0,0,0
2023,7,July,Lodhi Road,Delhi,31,75.2,74.3,25.4,138.1,26.7,24.7,114.4,29.7,15.0,0.75,36.8,147.0,28.3,75.5,4.0,157.4,Satisfactory,6,20,4,0,0,1
2023,7,July,Mandir Marg,Delhi,31,72.1,73.4,7.0,143.5,23.0,26.1,110.7,29.2,14.7,0.72,36.1,149.0,27.8,76.9,4.1,104.9,Satisfactory,3,26,2,0,0,0
2023,7,July,Punjabi Bagh,Delhi,31,80.5,78.9,31.3,126.8,24.7,29.8,124.4,31.5,15.2,0.78,41.0,155.6,28.7,74.2,4.1,94.8,Satisfactory,5,18,8,0,0,0
2023,7,July,RK Puram,Delhi,31,77.0,83.6,31.3,120.7,23.9,28.4,117.3,30.5,14.8,0.73,38.7,159.0,28.5,75.3,4.1,155.8,Satisfactory,7,19,5,0,0,0
2023,8,August,Anand Vihar,Delhi,31,95.2,91.5,56.6,178.2,23.8,33.7,148.0,38.1,19.5,0.97,46.9,195.5,28.3,77.1,3.6,147.1,Satisfactory,0,20,11,0,0,0
2023,8,August,Bawana,Delhi,31,90.9,102.9,19.4,162.8,33.7,31.4,142.1,37.0,18.2,0.89,44.5,177.2,28.2,74.6,4.1,176.6,Moderate,4,11,16,0,0,0
2023,8,August,DTU,Delhi,31,83.1,84.3,31.2,128.6,26.1,27.4,126.8,33.3,16.4,0.85,43.5,173.1,28.5,76.5,3.5,119.5,Satisfactory,4,19,8,0,0,0
2023,8,August,Dwarka,Delhi,31,79.2,79.6,25.4,144.0,24.8,26.2,122.4,32.0,15.4,0.79,40.9,162.2,29.3,72.8,3.7,211.5,Satisfactory,2,25,4,0,0,0
2023,8,August,ITO,Delhi,31,89.6,96.3,22.7,127.3,23.9,31.4,137.3,34.9,17.3,0.91,43.0,174.5,28.8,75.0,3.8,155.1,Satisfactory,1,20,8,0,0,2
2023,8,August,Jahangirpuri,Delhi,31,81.2,82.4,16.0,129.4,26.4,28.2,126.8,31.9,16.2,0.83,40.5,159.5,27.0,76.4,3.7,124.5,Satisfactory,5,19,7,0,0,0
2023,8,August,Lodhi Road,Delhi,31,80.3,82.8,34.3,136.9,24.4,27.6,125.3,32.8,16.4,0.79,40.2,155.5,28.5,72.8,4.1,212.5,Satisfactory,3,21,6,0,0,1
2023,8,August,Mandir Marg,Delhi,31,69.3,71.8,19.2,117.1,24.3,25.6,109.5,27.5,13.2,0.66,34.3,136.2,28.1,70.8,3.5,193.3,Satisfactory,6,21,4,0,0,0
2023,8,August,Punjabi Bagh,Delhi,31,74.6,80.3,26.3,120.0,23.8,25.9,115.1,29.1,14.3,0.78,36.1,144.3,28.7,75.9,3.8,152.5,Satisfactory,6,22,3,0,0,0
2023,8,August,RK Puram,Delhi,31,82.4,82.1,36.2,132.4,23.1,29.9,127.7,33.2,16.2,0.83,39.6,168.2,26.7,73.5,4.1,171.6,Satisfactory,3,21,6,0,0,1
2023,9,September,Anand Vihar,Delhi,30,92.3,93.8,37.1,129.9,26.2,33.4,139.3,37.0,17.9,0.93,47.0,184.1,28.1,73.9,3.9,113.1,Satisfactory,3,15,12,0,0,0
2023,9,September,Bawana,Delhi,30,101.6,101.8,64.8,166.5,25.3,36.1,156.3,40.6,20.1,0.98,50.4,205.5,27.3,77.3,4.0,128.2,Moderate,0,14,16,0,0,0
2023,9,September,DTU,Delhi,30,74.3,72.9,22.9,131.3,29.0,26.7,114.0,29.8,14.8,0.76,37.7,148.0,28.4,76.0,4.3,120.9,Satisfactory,6,17,7,0,0,0
2023,9,September,Dwarka,Delhi,30,82.2,82.6,1.7,142.0,31.5,28.1,127.8,33.2,16.1,0.84,41.1,168.4,26.4,77.3,4.2,121.7,Satisfactory,4,17,9,0,0,0
2023,9,September,ITO,Delhi,30,78.2,75.9,23.7,130.3,28.4,28.1,123.0,31.9,15.6,0.78,38.3,152.6,26.5,71.2,4.3,110.1,Satisfactory,5,17,7,0,0,1
2023,9,September,Jahangirpuri,Delhi,30,86.1,86.0,41.5,127.9,23.5,30.2,132.1,34.4,17.4,0.85,43.1,171.9,27.8,75.6,3.7,140.2,Satisfactory,3,16,10,0,0,1
2023,9,September,Lodhi Road,Delhi,30,84.6,81.2,40.6,183.6,29.1,28.7,132.2,34.6,17.8,0.81,42.0,169.2,28.2,72.1,3.8,146.1,Satisfactory,3,19,8,0,0,0
2023,9,September,Mandir Marg,Delhi,30,67.7,71.3,20.8,98.3,21.0,24.0,104.3,26.6,13.6,0.64,34.9,133.6,28.0,73.8,4.2,194.1,Satisfactory,4,24,0,0,0,2
2023,9,September,Punjabi Bagh,Delhi,30,77.6,74.8,40.4,123.9,19.6,26.2,119.0,30.1,15.7,0.79,37.4,153.2,28.6,73.9,3.9,97.6,Satisfactory,2,22,3,0,0,3
2023,9,September,RK Puram,Delhi,30,78.7,78.4,21.2,141.0,27.1,27.5,118.2,32.1,15.9,0.79,39.7,159.6,28.2,76.5,3.9,108.5,Satisfactory,5,19,5,0,0,1
2023,10,October,Anand Vihar,Delhi,31,202.0,199.7,94.8,337.9,70.4,70.4,314.8,80.7,39.5,2.02,100.9,398.4,28.2,53.2,3.8,0.0,Moderate,0,1,15,11,4,0
2023,10,October,Bawana,Delhi,31,220.5,208.1,101.8,355.2,79.3,76.7,341.3,88.2,44.2,2.21,109.3,445.8,29.1,51.1,4.0,0.1,Moderate,0,0,14,11,6,0
2023,10,October,DTU,Delhi,31,185.4,166.0,100.3,307.1,57.4,63.0,283.9,74.6,37.2,1.82,91.5,369.1,28.1,53.7,3.9,0.0,Moderate,0,0,18,10,2,1
2023,10,October,Dwarka,Delhi,31,181.1,161.0,96.1,307.6,62.6,63.5,280.1,72.6,36.0,1.82,91.4,363.8,28.5,49.4,4.0,0.0,Moderate,0,1,21,7,1,1
2023,10,October,ITO,Delhi,31,198.2,189.2,73.4,329.2,65.2,69.2,306.0,78.4,39.7,1.98,99.4,398.4,29.6,52.7,3.9,0.4,Moderate,0,1,16,10,2,2
2023,10,October,Jahangirpuri,Delhi,31,209.9,194.2,104.9,362.2,63.1,71.1,324.6,84.5,41.9,2.08,105.4,422.2,28.8,48.3,3.5,2.2,Moderate,0,0,16,9,4,2
2023,10,October,Lodhi Road,Delhi,31,171.3,165.9,59.2,317.5,58.8,58.6,265.7,67.9,34.4,1.74,86.3,338.2,26.8,49.8,4.1,0.3,Moderate,0,3,20,7,1,0
2023,10,October,Mandir Marg,Delhi,31,167.7,158.7,67.3,263.1,52.1,58.0,259.1,67.6,33.2,1.69,84.3,336.2,27.9,49.4,4.1,0.3,Moderate,0,2,20,9,0,0
2023,10,October,Punjabi Bagh,Delhi,31,183.0,156.8,94.6,308.6,61.1,62.6,279.2,73.3,36.5,1.83,89.8,369.4,28.5,51.9,3.8,0.0,Moderate,0,1,21,7,2,0
2023,10,October,RK Puram,Delhi,31,177.4,158.7,105.2,317.8,61.2,60.9,273.8,70.4,35.9,1.75,88.5,355.2,26.2,47.4,3.8,0.0,Moderate,0,0,23,6,2,0
2023,11,November,Anand Vihar,Delhi,30,169.7,167.4,75.5,262.1,43.0,59.9,262.7,67.1,34.4,1.71,85.2,339.9,27.4,48.4,4.0,0.0,Moderate,0,2,21,7,0,0
2023,11,November,Bawana,Delhi,30,167.3,173.1,106.2,273.3,42.2,59.2,256.6,66.4,33.1,1.67,84.5,340.8,28.0,48.5,4.0,0.0,Moderate,0,0,22,8,0,0
2023,11,November,DTU,Delhi,30,156.2,156.4,79.1,231.0,32.7,55.4,237.6,62.6,31.3,1.57,77.6,312.6,27.6,47.6,3.8,0.1,Moderate,0,1,26,3,0,0
2023,11,November,Dwarka,Delhi,30,159.0,151.4,76.1,254.9,47.3,55.3,243.1,63.4,32.1,1.6,78.2,317.4,28.2,50.4,3.9,0.0,Moderate,0,4,20,6,0,0
2023,11,November,ITO,Delhi,30,166.6,168.5,73.3,273.3,45.3,57.4,256.1,66.8,33.4,1.66,83.3,327.9,28.1,52.3,4.2,0.0,Moderate,0,2,18,7,0,3
2023,11,November,Jahangirpuri,Delhi,30,161.1,161.9,75.4,222.0,38.9,56.1,247.6,65.5,32.1,1.61,80.1,322.0,27.8,46.3,4.0,0.4,Moderate,0,2,22,5,0,1
2023,11,November,Lodhi Road,Delhi,30,138.1,137.0,63.4,201.3,38.0,48.9,213.5,55.3,27.1,1.39,67.7,271.6,29.8,47.8,4.5,0.0,Moderate,0,6,23,1,0,0
2023,11,November,Mandir Marg,Delhi,30,131.8,138.0,61.9,200.4,33.9,45.0,205.7,53.1,26.2,1.33,66.0,260.6,28.2,48.1,4.5,0.0,Moderate,0,4,25,0,0,1
2023,11,November,Punjabi Bagh,Delhi,30,145.1,154.1,86.9,229.0,30.8,50.2,222.8,57.9,28.7,1.43,72.7,298.0,27.0,54.7,4.1,0.7,Moderate,0,2,27,1,0,0
2023,11,November,RK Puram,Delhi,30,147.6,148.2,41.5,235.0,41.2,51.6,228.7,58.7,28.7,1.47,74.5,296.6,27.7,47.1,4.2,1.4,Moderate,1,3,23,3,0,0
2023,12,December,Anand Vihar,Delhi,31,226.3,224.4,146.9,302.5,39.0,78.8,346.3,90.0,45.5,2.24,113.0,451.3,15.6,54.2,4.3,1.3,Poor,0,0,8,22,1,0
2023,12,December,Bawana,Delhi,31,243.0,237.4,157.2,358.3,46.5,85.2,374.1,96.1,48.4,2.41,121.5,487.9,14.4,53.5,4.0,0.2,Poor,0,0,7,19,5,0
2023,12,December,DTU,Delhi,31,201.5,201.6,117.1,290.5,45.1,70.6,307.9,80.7,40.5,2.04,101.9,403.0,14.7,49.9,3.4,0.2,Poor,0,0,15,16,0,0
2023,12,December,Dwarka,Delhi,31,215.0,218.3,115.6,285.7,41.4,75.4,330.2,86.5,42.8,2.17,106.9,440.9,15.0,45.5,4.1,0.0,Poor,0,0,11,20,0,0
2023,12,December,ITO,Delhi,31,201.0,211.7,116.5,271.1,39.8,71.2,310.0,80.0,40.0,2.0,101.4,404.5,15.1,52.4,4.3,0.6,Poor,0,0,14,17,0,0
2023,12,December,Jahangirpuri,Delhi,31,203.9,199.0,104.6,299.8,46.9,72.8,313.4,81.5,40.5,2.01,103.5,407.4,14.9,49.7,3.7,0.0,Moderate,0,0,17,14,0,0
2023,12,December,Lodhi Road,Delhi,31,190.5,185.2,116.8,288.9,45.2,67.2,292.1,75.6,37.7,1.92,95.8,382.3,15.1,54.9,3.9,0.4,Moderate,0,0,16,15,0,0
2023,12,December,Mandir Marg,Delhi,31,174.9,169.0,111.3,310.0,39.0,60.9,268.4,70.2,35.2,1.74,87.9,346.5,14.6,49.7,3.9,0.0,Moderate,0,0,27,3,1,0
2023,12,December,Punjabi Bagh,Delhi,31,204.6,210.0,116.0,259.4,35.1,73.3,313.4,80.7,39.9,2.06,101.6,416.6,15.7,55.7,3.6,0.1,Poor,0,0,13,17,0,1
2023,12,December,RK Puram,Delhi,31,197.2,190.1,94.8,282.6,38.7,67.7,302.2,78.3,39.6,1.97,99.5,395.1,14.5,51.1,4.3,0.0,Moderate,0,1,16,13,0,1
2024,1,January,Anand Vihar,Delhi,31,244.2,243.9,169.6,346.4,40.0,85.3,376.6,98.1,49.3,2.41,121.2,490.0,15.5,49.8,4.1,0.3,Poor,0,0,4,24,3,0
2024,1,January,Bawana,Delhi,31,237.9,225.8,155.7,332.0,45.5,82.2,367.7,95.2,47.1,2.41,120.2,479.7,15.9,48.9,4.4,0.0,Poor,0,0,7,21,3,0
2024,1,January,DTU,Delhi,31,204.6,205.3,95.3,314.5,51.4,73.2,313.1,81.8,40.9,2.05,101.9,418.0,14.6,50.0,4.0,0.1,Poor,0,1,14,15,1,0
2024,1,January,Dwarka,Delhi,31,215.8,207.5,156.3,310.8,41.5,75.8,331.8,86.8,43.1,2.17,108.0,431.4,15.6,46.7,3.8,0.0,Poor,0,0,13,16,2,0
2024,1,January,ITO,Delhi,31,226.5,225.2,140.0,380.3,51.9,80.5,346.8,89.9,45.0,2.27,114.1,456.2,14.8,48.8,3.9,0.2,Poor,0,0,10,20,1,0
2024,1,January,Jahangirpuri,Delhi,31,214.0,207.5,112.0,300.4,47.6,75.9,329.8,85.5,43.1,2.15,107.6,432.7,14.4,46.4,4.4,0.0,Poor,0,0,12,16,0,3
2024,1,January,Lodhi Road,Delhi,31,189.2,178.7,115.6,276.7,44.6,65.4,289.6,75.8,37.9,1.87,93.5,374.5,15.0,51.3,4.1,0.0,Moderate,0,0,18,13,0,0
2024,1,January,Mandir Marg,Delhi,31,168.9,173.6,81.9,221.5,33.0,59.8,260.8,67.9,33.6,1.69,83.5,337.9,14.7,49.4,4.1,0.0,Moderate,0,2,25,4,0,0
2024,1,January,Punjabi Bagh,Delhi,31,191.1,178.7,54.1,280.6,45.8,67.0,293.8,77.0,38.7,1.89,95.7,378.4,15.6,47.2,4.3,0.2,Moderate,0,1,19,11,0,0
2024,1,January,RK Puram,Delhi,31,194.9,187.9,77.6,266.5,41.0,69.3,298.7,77.6,39.8,1.94,97.4,395.5,15.0,50.4,3.6,0.0,Moderate,0,1,17,12,0,1
2024,2,February,Anand Vihar,Delhi,29,226.6,223.8,79.4,312.2,55.4,78.7,348.9,90.6,45.6,2.28,112.2,447.0,14.1,51.8,3.8,0.4,Poor,0,1,6,20,2,0
2024,2,February,Bawana,Delhi,29,234.5,238.5,117.4,314.6,49.1,83.0,362.3,93.8,46.5,2.35,117.3,467.9,15.7,48.3,4.0,0.0,Poor,0,0,6,20,3,0
2024,2,February,DTU,Delhi,29,188.5,189.7,115.2,297.4,55.8,66.5,291.9,75.1,37.7,1.87,93.7,374.2,14.1,50.0,3.6,0.0,Moderate,0,0,17,11,0,1
2024,2,February,Dwarka,Delhi,29,227.8,214.5,157.3,336.4,41.0,79.6,349.8,91.1,45.8,2.27,113.0,452.8,16.4,50.7,4.0,0.0,Poor,0,0,7,20,2,0
2024,2,February,ITO,Delhi,29,233.4,224.8,158.5,310.9,45.4,83.0,361.7,93.1,47.0,2.31,118.1,463.8,14.6,54.4,3.7,0.0,Poor,0,0,7,21,1,0
2024,2,February,Jahangirpuri,Delhi,29,210.5,196.1,99.8,315.4,55.1,73.0,326.9,85.0,42.3,2.08,103.5,423.1,15.8,52.8,3.4,0.0,Moderate,0,1,14,11,3,0
2024,2,February,Lodhi Road,Delhi,29,187.0,184.5,107.1,287.3,41.8,65.4,289.4,75.0,37.5,1.85,95.3,372.8,14.2,52.0,4.4,0.0,Moderate,0,0,19,10,0,0
2024,2,February,Mandir Marg,Delhi,29,184.4,179.6,110.1,270.8,37.1,65.3,285.1,74.6,37.2,1.88,91.7,361.6,14.5,49.9,4.3,0.4,Moderate,0,0,17,12,0,0
2024,2,February,Punjabi Bagh,Delhi,29,203.7,200.2,142.2,269.8,36.3,70.4,311.2,82.6,41.1,2.03,102.3,408.0,13.9,51.5,3.6,0.0,Moderate,0,0,14,14,0,1
2024,2,February,RK Puram,Delhi,29,193.2,193.7,116.0,256.7,33.9,65.8,298.2,77.1,37.8,1.9,97.5,380.5,16.1,46.2,3.8,0.0,Moderate,0,0,17,11,0,1
2024,3,March,Anand Vihar,Delhi,31,150.6,151.8,75.2,229.1,36.2,51.6,231.6,60.6,29.7,1.48,75.7,295.1,35.8,49.1,8.2,0.0,Moderate,0,2,26,3,0,0
2024,3,March,Bawana,Delhi,31,158.1,155.8,54.9,285.3,42.9,55.7,243.7,64.0,31.5,1.61,80.6,318.6,34.8,52.1,8.3,0.0,Moderate,0,2,25,3,0,1
2024,3,March,DTU,Delhi,31,133.5,130.2,59.4,239.5,40.8,45.4,205.2,53.4,26.9,1.33,65.9,268.7,35.7,51.4,7.7,0.0,Moderate,0,6,22,1,0,2
2024,3,March,Dwarka,Delhi,31,147.3,152.9,71.6,231.5,47.6,50.7,229.8,58.8,30.3,1.47,75.1,291.9,35.7,51.7,7.4,1.7,Moderate,0,6,20,5,0,0
2024,3,March,ITO,Delhi,31,138.5,146.7,52.7,224.5,42.5,48.9,211.8,55.6,27.7,1.38,70.9,273.4,34.0,49.6,8.3,0.0,Moderate,0,6,23,2,0,0
2024,3,March,Jahangirpuri,Delhi,31,150.0,156.7,54.7,263.8,45.7,53.5,235.3,59.2,30.5,1.49,73.3,301.3,35.0,48.5,8.0,1.0,Moderate,0,6,22,2,0,1
2024,3,March,Lodhi Road,Delhi,31,110.3,109.6,56.1,176.0,34.4,39.1,170.4,44.0,22.2,1.14,56.0,218.2,36.5,51.7,7.6,0.1,Moderate,0,12,18,0,0,1
2024,3,March,Mandir Marg,Delhi,31,126.5,121.0,61.6,206.2,35.9,43.3,196.3,50.7,25.3,1.28,62.3,247.8,36.0,51.1,7.8,0.0,Moderate,0,8,21,1,0,1
2024,3,March,Punjabi Bagh,Delhi,31,131.6,128.8,61.6,221.5,37.5,46.5,200.9,53.2,26.9,1.35,66.1,260.7,33.9,47.3,7.7,0.0,Moderate,0,5,25,1,0,0
2024,3,March,RK Puram,Delhi,31,123.1,107.8,60.2,200.9,43.0,41.1,188.4,49.3,23.9,1.22,61.5,250.6,34.1,49.9,8.1,0.0,Moderate,0,13,17,0,0,1
2024,4,April,Anand Vihar,Delhi,30,136.9,140.6,55.6,202.0,31.3,47.6,210.0,54.0,27.3,1.36,69.2,276.8,35.1,49.4,7.3,0.0,Moderate,0,4,25,1,0,0
2024,4,April,Bawana,Delhi,30,151.8,148.9,66.5,224.5,36.7,52.4,234.8,60.8,30.2,1.53,76.5,301.2,33.9,51.8,8.1,0.1,Moderate,0,1,27,2,0,0
2024,4,April,DTU,Delhi,30,121.7,129.2,52.6,174.5,30.4,42.4,186.9,48.5,24.2,1.2,61.1,239.7,35.5,51.8,8.1,0.3,Moderate,0,9,21,0,0,0
2024,4,April,Dwarka,Delhi,30,128.3,120.8,59.9,269.1,48.7,46.0,199.3,52.7,26.7,1.32,64.1,256.2,33.8,51.6,8.1,0.0,Moderate,0,9,19,2,0,0
2024,4,April,ITO,Delhi,30,135.1,134.8,61.5,184.2,30.2,47.3,206.6,54.3,27.0,1.33,66.4,274.1,34.6,49.3,7.9,0.0,Moderate,0,3,27,0,0,0
2024,4,April,Jahangirpuri,Delhi,30,129.8,125.5,78.2,235.5,33.1,46.1,200.5,52.4,25.9,1.3,64.5,253.5,35.1,50.4,8.2,0.8,Moderate,0,4,25,1,0,0
2024,4,April,Lodhi Road,Delhi,30,110.0,109.4,54.6,181.5,28.7,36.8,169.5,44.3,21.6,1.14,53.6,217.9,35.8,47.0,8.2,0.0,Moderate,0,10,20,0,0,0
2024,4,April,Mandir Marg,Delhi,30,108.7,107.4,57.7,167.4,28.7,40.0,170.3,42.5,21.1,1.05,54.7,208.9,37.2,51.7,8.5,0.5,Moderate,0,13,17,0,0,0
2024,4,April,Punjabi Bagh,Delhi,30,131.2,134.2,68.7,192.3,32.9,46.9,205.2,51.5,26.2,1.29,65.9,263.9,35.1,50.3,7.2,0.0,Moderate,0,4,25,0,0,1
2024,4,April,RK Puram,Delhi,30,115.7,108.8,65.6,189.8,29.8,40.9,177.9,45.9,23.4,1.13,58.7,235.0,32.7,47.8,7.7,0.1,Moderate,0,12,18,0,0,0
2024,5,May,Anand Vihar,Delhi,31,135.1,139.2,54.0,188.0,36.2,47.5,210.1,54.2,26.9,1.34,67.0,269.4,35.2,46.2,8.0,0.8,Moderate,0,6,25,0,0,0
2024,5,May,Bawana,Delhi,31,135.9,131.8,64.7,217.1,40.1,47.7,211.4,54.5,27.5,1.36,66.7,275.5,37.2,47.4,8.1,0.1,Moderate,0,7,22,2,0,0
2024,5,May,DTU,Delhi,31,133.4,141.9,59.4,188.2,36.3,46.8,202.7,53.3,26.4,1.32,64.8,265.8,36.0,50.2,7.5,0.4,Moderate,0,6,25,0,0,0
2024,5,May,Dwarka,Delhi,31,132.2,130.8,85.4,177.6,27.5,46.6,202.7,54.2,26.6,1.33,65.8,259.2,35.2,46.5,7.7,0.0,Moderate,0,3,28,0,0,0
2024,5,May,ITO,Delhi,31,128.2,125.1,84.4,182.4,25.3,45.7,197.1,50.5,25.6,1.28,63.4,253.6,37.2,51.6,7.4,0.4,Moderate,0,3,28,0,0,0
2024,5,May,Jahangirpuri,Delhi,31,126.2,131.3,81.3,197.1,32.7,45.9,193.4,50.2,25.3,1.25,63.7,253.4,34.9,48.7,7.9,0.0,Moderate,0,9,22,0,0,0
2024,5,May,Lodhi Road,Delhi,31,99.1,99.6,36.4,189.5,37.9,35.6,151.5,39.3,19.8,1.0,48.8,195.8,35.4,45.7,8.5,1.0,Moderate,4,12,14,0,0,1
2024,5,May,Mandir Marg,Delhi,31,114.8,111.5,65.2,176.2,28.5,40.6,174.8,46.2,22.5,1.15,56.2,230.0,34.6,49.3,7.7,0.0,Moderate,0,10,21,0,0,0
2024,5,May,Punjabi Bagh,Delhi,31,121.4,130.2,21.4,173.8,35.0,42.5,189.0,48.9,24.8,1.22,60.4,244.8,34.9,48.6,8.3,0.1,Moderate,1,7,22,0,0,1
2024,5,May,RK Puram,Delhi,31,118.2,120.2,27.9,182.6,30.9,42.8,184.7,47.1,23.4,1.2,59.8,241.7,35.2,50.5,8.2,0.0,Moderate,1,6,23,0,0,1
2024,6,June,Anand Vihar,Delhi,30,93.0,92.5,31.7,159.6,25.8,29.8,140.7,37.1,18.6,0.93,47.5,186.4,28.9,72.2,4.3,96.9,Satisfactory,1,18,11,0,0,0
2024,6,June,Bawana,Delhi,30,91.8,89.8,43.4,140.0,25.2,30.3,138.4,36.9,18.2,0.93,46.2,180.2,27.5,74.4,4.0,239.5,Satisfactory,1,19,10,0,0,0
2024,6,June,DTU,Delhi,30,81.3,88.5,27.1,128.4,27.1,28.0,126.1,32.4,16.3,0.82,39.8,162.3,28.3,74.7,4.0,136.2,Satisfactory,5,17,7,0,0,1
2024,6,June,Dwarka,Delhi,30,87.9,80.3,31.6,141.1,30.1,31.1,137.0,35.4,18.0,0.89,43.7,176.6,27.7,75.1,4.1,170.3,Satisfactory,3,16,11,0,0,0
2024,6,June,ITO,Delhi,30,82.2,83.4,9.9,157.6,32.8,29.8,126.1,32.5,15.8,0.82,39.2,161.4,28.4,75.6,4.0,159.0,Satisfactory,5,12,11,0,0,2
2024,6,June,Jahangirpuri,Delhi,30,85.6,83.2,19.1,173.0,30.9,28.1,132.9,34.3,17.0,0.86,44.2,173.6,28.0,73.1,3.8,112.6,Satisfactory,4,17,9,0,0,0
2024,6,June,Lodhi Road,Delhi,30,61.7,59.7,0.0,105.2,24.6,20.9,95.0,24.9,12.9,0.62,29.6,123.5,27.7,73.8,3.8,168.1,Satisfactory,8,20,2,0,0,0
2024,6,June,Mandir Marg,Delhi,30,70.9,75.8,21.6,104.9,19.8,24.4,109.9,28.2,14.8,0.69,35.2,140.9,27.5,72.3,4.5,134.1,Satisfactory,5,22,1,0,0,2
2024,6,June,Punjabi Bagh,Delhi,30,76.0,76.7,33.2,120.4,22.6,27.5,115.5,31.3,15.0,0.76,37.6,147.9,28.4,73.7,3.8,171.6,Satisfactory,4,22,4,0,0,0
2024,6,June,RK Puram,Delhi,30,72.6,74.8,28.0,105.0,17.8,25.6,112.7,29.1,14.4,0.72,35.3,145.4,27.9,74.6,4.2,142.1,Satisfactory,3,25,1,0,0,1
2024,7,July,Anand Vihar,Delhi,31,102.7,101.4,53.7,165.4,26.5,36.2,159.9,42.4,20.2,1.04,50.7,198.9,27.9,74.0,4.0,121.0,Moderate,0,15,16,0,0,0
2024,7,July,Bawana,Delhi,31,96.6,91.2,44.7,160.3,25.5,35.0,145.9,38.6,20.0,0.99,48.3,187.1,27.0,75.9,4.0,187.3,Satisfactory,1,19,11,0,0,0
2024,7,July,DTU,Delhi,31,81.7,80.5,31.4,141.2,29.5,27.9,125.3,32.7,16.3,0.79,40.6,162.1,28.3,75.5,3.9,152.0,Satisfactory,5,18,8,0,0,0
2024,7,July,Dwarka,Delhi,31,80.6,76.9,28.4,151.2,27.1,28.3,126.3,32.1,16.0,0.81,39.1,165.0,27.2,74.2,3.9,189.5,Satisfactory,1,22,7,0,0,1
2024,7,July,ITO,Delhi,31,79.1,82.3,10.4,117.5,25.1,26.8,124.2,32.5,16.1,0.77,38.7,153.3,27.9,74.0,4.1,150.2,Satisfactory,5,19,7,0,0,0
2024,7,July,Jahangirpuri,Delhi,31,88.3,79.9,50.2,139.4,22.1,28.9,135.8,34.8,17.9,0.92,44.6,175.6,27.4,74.2,3.8,152.2,Satisfactory,0,19,10,0,0,2
2024,7,July,Lodhi Road,Delhi,31,74.1,77.5,0.0,111.2,24.4,26.9,111.5,29.0,14.6,0.75,36.3,148.0,27.8,75.3,4.0,145.5,Satisfactory,4,21,4,0,0,2
2024,7,July,Mandir Marg,Delhi,31,69.9,69.5,13.6,144.1,27.9,27.0,109.2,28.8,13.8,0.7,35.4,144.7,27.1,75.4,4.3,107.1,Satisfactory,7,20,4,0,0,0
2024,7,July,Punjabi Bagh,Delhi,31,68.3,72.6,0.0,108.6,24.8,22.4,103.0,28.2,13.6,0.66,35.5,134.1,27.3,76.4,4.0,168.2,Satisfactory,8,20,3,0,0,0
2024,7,July,RK Puram,Delhi,31,74.3,74.5,24.8,125.7,24.6,26.2,113.7,30.0,15.2,0.75,38.0,146.3,29.9,74.0,3.7,179.0,Satisfactory,6,19,4,0,0,2
2024,8,August,Anand Vihar,Delhi,31,92.9,93.4,27.1,161.8,30.8,31.5,143.3,37.5,18.5,0.96,45.0,186.2,27.9,76.9,4.3,193.8,Satisfactory,3,15,13,0,0,0
2024,8,August,Bawana,Delhi,31,104.9,103.7,17.7,159.4,33.3,36.1,163.0,43.2,21.6,1.04,52.9,210.8,27.7,76.0,4.1,118.6,Moderate,1,12,16,0,0,2
2024,8,August,DTU,Delhi,31,84.3,76.8,50.5,128.9,22.8,29.7,132.0,33.6,17.0,0.89,42.9,164.3,28.4,72.7,3.9,154.7,Satisfactory,0,22,8,0,0,1
2024,8,August,Dwarka,Delhi,31,82.4,89.5,26.8,133.2,25.2,29.1,127.5,34.2,16.6,0.83,40.6,164.4,27.3,77.2,3.9,181.8,Satisfactory,3,20,7,0,0,1
2024,8,August,ITO,Delhi,31,94.9,90.2,7.8,156.0,36.0,33.4,144.7,36.8,19.3,0.94,49.4,188.3,28.3,77.2,4.1,166.2,Moderate,4,13,13,0,0,1
